Patient Id,First Name,Last Name,Client Patient Id,Gender,Age,Date Of Birth,Age DOB Estimated,Client Request Id,Sample Id,Date Received,Date Submitted,Date Verified,Date Published,Date Invalidated,Date Cancelled,Analysis,Result,Method,Instrument,Reportable,Sample Status,Period Criteria - created_at
P22-01261,Christie,Henderson,571-65-4036,1,11,2001-11-29 01:11:27.000000,False,378-94-5132,WB22-00403,2022-01-23 09:36:13.580411,,,,,,HIV,,,,True,received,2022-01-22 16:17:56.186964
P22-01274,Tommy,Anderson,550-87-4356,3,25,2003-05-18 16:48:39.000000,False,362-67-6064,WB22-00407,2022-01-23 09:36:15.006026,,,,,,HIV,,,,True,received,2022-01-22 16:17:57.633982
P22-01297,Michael,Garcia,826-55-8337,2,61,2000-10-16 19:53:01.000000,False,693-12-4422,BP22-00452,2022-01-23 09:36:17.725579,,,,,,HIV,,,,True,received,2022-01-22 16:18:00.104945
P22-01178,Daniel,Wolf,088-32-1707,2,70,1978-11-24 08:10:59.000000,True,120-24-3042,WB22-00385,2022-01-23 09:35:11.403253,,,,,,HIV,,,,True,received,2022-01-22 16:17:46.502286
P22-01263,Caroline,Elliott,154-33-6018,1,45,2008-12-13 03:50:46.000000,False,503-55-2446,WB22-00404,2022-01-23 09:36:13.742387,,,,,,HIV,,,,True,received,2022-01-22 16:17:56.324838
P22-01152,Thomas,Gonzales,233-17-8951,1,58,1997-08-13 16:42:44.000000,True,062-24-7793,WB22-00376,2022-01-23 09:35:08.786012,,,,,,HIV,,,,True,received,2022-01-22 16:17:43.330247
P22-01196,Sandra,Allen,522-41-7587,3,17,1984-09-13 00:39:54.000000,False,303-52-5648,WB22-00390,2022-01-23 09:35:13.172415,,,,,,HIV,,,,True,received,2022-01-22 16:17:48.359908
P22-01200,Andrew,Snyder,601-20-9809,2,48,2001-11-03 09:39:37.000000,True,077-99-9834,BP22-00417,2022-01-23 09:35:13.254332,,,,,,HIV,,,,True,received,2022-01-22 16:17:48.741918
P22-133552,Amy,Rocha,031-64-4326,3,36,2010-11-24 04:41:18.000000,True,163-25-1454,WB22-43894,,,,,,,HIV,,,,True,received,2022-01-23 10:07:13.605986
P22-01206,Donna,Chambers,516-62-0017,1,84,1987-08-29 23:43:30.000000,True,375-85-9028,BP22-00419,2022-01-23 09:35:13.791797,,,,,,HIV,,,,True,received,2022-01-22 16:17:49.567531
P22-01290,Marie,Fuentes,127-96-1322,2,69,1981-12-14 03:19:35.000000,True,791-16-6662,BP22-00449,2022-01-23 09:36:16.998460,,,,,,HIV,,,,True,received,2022-01-22 16:17:59.272095
P22-01213,Brianna,Bass,780-53-2930,3,32,2021-01-17 09:53:55.000000,False,391-43-9749,BP22-00421,2022-01-23 09:35:15.187883,,,,,,HIV,,,,True,received,2022-01-22 16:17:50.466146
P22-01169,Kelly,Neal,596-48-0175,2,21,2018-01-31 02:21:50.000000,True,591-53-7657,BP22-00409,2022-01-23 09:35:10.638495,,,,,,HIV,,,,True,received,2022-01-22 16:17:45.404771
P22-01300,Claudia,Nixon,478-90-7063,2,21,2020-03-01 07:11:48.000000,False,681-72-2766,WB22-00417,2022-01-23 09:36:18.052207,,,,,,HIV,,,,True,received,2022-01-22 16:18:00.548414
P22-01366,Joy,Drake,445-98-0596,1,9,1978-12-26 05:27:19.000000,False,601-52-8758,WB22-00435,2022-01-23 09:36:25.841312,,,,,,HIV,,,,True,received,2022-01-22 16:18:08.552422
P22-01486,Cynthia,Greene,101-03-6399,1,65,2001-05-29 15:24:05.000000,True,434-47-1839,BP22-00522,2022-01-23 09:36:39.927331,,,,,,HIV,,,,True,received,2022-01-22 16:18:23.009400
P22-01225,Molly,Rodriguez,393-91-7566,3,38,2002-11-10 11:39:13.000000,False,419-80-7855,BP22-00429,2022-01-23 09:35:16.961425,,,,,,HIV,,,,True,received,2022-01-22 16:17:52.125554
P22-01370,Victoria,Valdez,245-27-8544,2,65,1993-11-06 08:11:24.000000,True,579-97-0887,WB22-00436,2022-01-23 09:36:26.077621,,,,,,HIV,,,,True,received,2022-01-22 16:18:08.693564
P22-01452,Teresa,Ayala,010-53-0532,2,9,1996-06-21 05:21:56.000000,False,108-62-3182,WB22-00459,2022-01-23 09:36:36.470754,,,,,,HIV,,,,True,received,2022-01-22 16:18:19.093607
P22-01164,Laura,Jones,137-09-1883,3,36,2018-12-11 23:34:46.000000,True,332-96-9767,BP22-00407,2022-01-23 09:35:09.980218,,,,,,HIV,,,,True,received,2022-01-22 16:17:44.608904
P22-01535,Eric,Morris,367-68-9573,3,63,1976-08-08 16:49:30.000000,False,153-91-3841,WB22-00479,2022-01-23 09:36:44.792680,,,,,,HIV,,,,True,received,2022-01-22 16:18:28.425889
P22-01569,Elizabeth,Leach,769-83-2861,1,5,1986-05-18 22:07:42.000000,True,782-16-4690,BP22-00546,2022-01-23 09:36:48.605440,,,,,,HIV,,,,True,received,2022-01-22 16:18:33.045197
P22-01350,Joseph,Adams,738-65-6095,3,77,1980-12-05 19:40:28.000000,False,778-16-9855,BP22-00472,2022-01-23 09:36:23.973329,,,,,,HIV,,,,True,received,2022-01-22 16:18:06.240095
P22-01579,Amy,Dean,224-07-2606,1,14,1993-08-24 10:52:54.000000,False,604-60-3286,WB22-00492,2022-01-23 09:36:49.747217,,,,,,HIV,,,,True,received,2022-01-22 16:18:34.465914
P22-01203,Catherine,Montoya,692-21-4711,1,85,1972-10-22 03:26:05.000000,True,783-64-7663,WB22-00391,2022-01-23 09:35:13.400827,,,,,,HIV,,,,True,received,2022-01-22 16:17:49.248995
P22-01565,Matthew,Bailey,737-17-0403,2,77,1974-10-02 09:50:45.000000,False,194-38-0460,WB22-00489,2022-01-23 09:36:48.209972,,,,,,HIV,,,,True,received,2022-01-22 16:18:32.774155
P22-01402,Barbara,Torres,782-38-7821,3,67,1989-04-02 19:48:50.000000,False,356-91-9435,WB22-00444,2022-01-23 09:36:30.273513,,,,,,HIV,,,,True,received,2022-01-22 16:18:12.720861
P22-01585,Sherri,Kennedy,376-47-9446,2,45,1980-03-09 00:40:52.000000,False,693-61-4695,BP22-00548,2022-01-23 09:36:50.264253,,,,,,HIV,,,,True,received,2022-01-22 16:18:35.102513
P22-01596,Katherine,Martinez,528-03-8412,2,52,1979-05-19 21:20:42.000000,True,659-78-9779,WB22-00496,2022-01-23 09:36:51.648691,,,,,,HIV,,,,True,received,2022-01-22 16:18:36.233550
P22-01266,Cory,Turner,175-17-2556,2,52,2013-10-08 20:13:28.000000,True,281-27-8614,WB22-00405,2022-01-23 09:36:14.121201,,,,,,HIV,,,,True,received,2022-01-22 16:17:56.478668
P22-01508,Barbara,Rollins,425-51-2943,2,72,2005-06-02 17:50:04.000000,False,020-44-2106,WB22-00474,2022-01-23 09:36:42.134982,,,,,,HIV,,,,True,received,2022-01-22 16:18:25.632556
P22-01287,William,Gordon,051-43-2050,3,61,2015-04-18 16:29:15.000000,True,811-63-8109,WB22-00414,2022-01-23 09:36:16.464124,,,,,,HIV,,,,True,received,2022-01-22 16:17:59.014240
P22-01388,Brendan,Ramirez,800-64-7380,2,75,1988-01-11 04:02:01.000000,False,146-01-5017,WB22-00441,2022-01-23 09:36:28.426917,,,,,,HIV,,,,True,received,2022-01-22 16:18:11.240968
P22-01322,Leslie,Campbell,735-08-7603,2,30,1993-01-15 03:40:52.000000,False,698-14-4379,WB22-00423,2022-01-23 09:36:20.619310,,,,,,HIV,,,,True,received,2022-01-22 16:18:03.121286
P22-01474,Anthony,Sloan,255-17-2927,1,90,1996-11-30 02:16:38.000000,False,169-64-3692,BP22-00515,2022-01-23 09:36:38.684800,,,,,,HIV,,,,True,received,2022-01-22 16:18:21.743036
P22-01555,Kaitlyn,Parks,397-34-4930,2,51,1984-09-02 08:19:19.000000,False,763-51-7084,BP22-00541,2022-01-23 09:36:47.007452,,,,,,HIV,,,,True,received,2022-01-22 16:18:31.292203
P22-01425,Kristen,Holloway,897-08-2625,2,19,1992-03-09 22:10:51.000000,True,149-55-2876,WB22-00451,2022-01-23 09:36:32.622324,,,,,,HIV,,,,True,received,2022-01-22 16:18:15.717751
P22-01521,Michael,Spencer,460-39-7399,3,55,1989-01-10 21:10:20.000000,False,783-55-7748,WB22-00476,2022-01-23 09:36:43.545415,,,,,,HIV,,,,True,received,2022-01-22 16:18:26.987519
P22-01408,Heidi,Shannon,706-51-2956,1,88,2008-10-09 23:04:56.000000,True,109-90-8248,WB22-00446,2022-01-23 09:36:30.949012,,,,,,HIV,,,,True,received,2022-01-22 16:18:13.663478
P22-01548,Tanya,Berry,024-77-4296,2,11,1992-12-26 15:54:02.000000,True,364-19-6353,WB22-00485,2022-01-23 09:36:46.044483,,,,,,HIV,,,,True,received,2022-01-22 16:18:30.152802
P22-01429,Donna,Kelly,279-90-2767,1,75,2002-06-23 05:50:18.000000,False,309-14-7337,WB22-00455,2022-01-23 09:36:33.242167,,,,,,HIV,,,,True,received,2022-01-22 16:18:15.929836
P22-01364,Kimberly,Smith,016-67-5218,1,50,1999-06-28 19:28:02.000000,True,313-36-4855,BP22-00481,2022-01-23 09:36:25.369452,,,,,,HIV,,,,True,received,2022-01-22 16:18:08.128883
P22-01482,David,Munoz,439-73-9453,2,13,1998-08-11 03:36:50.000000,True,633-57-9696,BP22-00519,2022-01-23 09:36:39.343245,,,,,,HIV,,,,True,received,2022-01-22 16:18:22.799126
P22-01567,Maurice,Hall,155-71-6358,2,37,1984-03-13 02:21:33.000000,True,049-01-4995,BP22-00544,2022-01-23 09:36:48.123338,,,,,,HIV,,,,True,received,2022-01-22 16:18:32.754595
P22-01618,Brian,Banks,114-45-0028,1,69,1973-08-20 11:05:02.000000,False,283-32-3224,BP22-00557,2022-01-23 09:36:54.525518,,,,,,HIV,,,,True,received,2022-01-22 16:18:39.441161
P22-01464,Daniel,Ortiz,120-50-4013,2,86,2012-12-19 14:22:30.000000,False,105-71-7872,BP22-00513,2022-01-23 09:36:37.627184,,,,,,HIV,,,,True,received,2022-01-22 16:18:20.484369
P22-01523,Danielle,Cain,357-10-4994,3,18,2014-02-14 03:41:42.000000,True,256-59-3489,WB22-00477,2022-01-23 09:36:43.885372,,,,,,HIV,,,,True,received,2022-01-22 16:18:27.318847
P22-01745,Christopher,Copeland,652-47-9314,1,32,1980-06-25 19:17:58.000000,True,184-25-6647,WB22-00542,2022-01-23 09:37:11.616335,,,,,,HIV,,,,True,received,2022-01-22 16:18:56.231064
P22-01586,Richard,Yu,589-12-7899,1,57,1998-04-03 07:54:51.000000,False,157-29-7821,BP22-00549,2022-01-23 09:36:50.337316,,,,,,HIV,,,,True,received,2022-01-22 16:18:35.126804
P22-01649,Shari,Pratt,075-98-7858,3,57,1976-11-25 19:22:31.000000,False,603-17-9832,BP22-00568,2022-01-23 09:37:00.177490,,,,,,HIV,,,,True,received,2022-01-22 16:18:43.952797
P22-01752,Christine,Webb,291-39-3411,2,62,1990-07-19 16:16:31.000000,True,133-52-1178,WB22-00545,2022-01-23 09:37:12.908707,,,,,,HIV,,,,True,received,2022-01-22 16:18:57.285697
P22-01740,Martin,Patel,558-21-9344,3,47,2003-06-15 22:41:12.000000,True,704-34-4257,WB22-00541,2022-01-23 09:37:11.372841,,,,,,HIV,,,,True,received,2022-01-22 16:18:56.068527
P22-01832,Traci,Rivas,621-42-0213,3,72,2014-12-30 20:52:26.000000,False,135-31-9406,BP22-00625,2022-01-23 09:37:25.605237,,,,,,HIV,,,,True,received,2022-01-22 16:19:07.614601
P22-01722,Ryan,Garcia,277-31-6034,2,49,1983-11-18 22:19:57.000000,True,093-48-3565,BP22-00588,2022-01-23 09:37:08.517654,,,,,,HIV,,,,True,received,2022-01-22 16:18:53.721421
P22-01626,Frank,Johnson,603-93-2490,2,3,2011-03-17 15:06:14.000000,False,749-47-1757,BP22-00560,2022-01-23 09:36:56.149180,,,,,,HIV,,,,True,received,2022-01-22 16:18:40.727340
P22-01656,Natalie,Sanchez,811-61-3148,1,18,2020-11-25 11:49:57.000000,False,340-15-8873,BP22-00571,2022-01-23 09:37:01.024911,,,,,,HIV,,,,True,received,2022-01-22 16:18:44.758760
P22-01746,Lauren,Rodriguez,577-87-3339,3,68,1979-05-03 22:43:57.000000,False,325-33-0833,WB22-00543,2022-01-23 09:37:12.070647,,,,,,HIV,,,,True,received,2022-01-22 16:18:56.568449
P22-01692,Kelly,Sherman,729-59-0045,2,73,2009-01-25 22:09:34.000000,True,580-77-0771,BP22-00581,2022-01-23 09:37:05.428730,,,,,,HIV,,,,True,received,2022-01-22 16:18:49.822880
P22-01629,Gerald,Parker,674-10-6154,1,10,1993-05-23 18:08:48.000000,True,485-34-2861,WB22-00507,2022-01-23 09:36:56.889984,,,,,,HIV,,,,True,received,2022-01-22 16:18:41.394688
P22-01634,Tony,Williams,895-22-2049,3,48,1989-04-22 08:06:33.000000,True,471-21-9919,WB22-00509,2022-01-23 09:36:57.897184,,,,,,HIV,,,,True,received,2022-01-22 16:18:41.952380
P22-01670,Wendy,Campbell,866-72-6504,1,49,2018-12-22 04:29:30.000000,False,235-36-1632,BP22-00574,2022-01-23 09:37:02.742774,,,,,,HIV,,,,True,received,2022-01-22 16:18:46.606457
P22-01758,Gabrielle,Ferguson,261-04-2759,3,6,2001-05-07 06:10:59.000000,True,787-21-4996,BP22-00599,2022-01-23 09:37:13.897178,,,,,,HIV,,,,True,received,2022-01-22 16:18:57.608862
P22-01736,Sydney,Barrett,087-34-2425,2,15,2020-08-08 18:42:11.000000,True,243-35-3380,WB22-00540,2022-01-23 09:37:10.729027,,,,,,HIV,,,,True,received,2022-01-22 16:18:55.763478
P22-01816,Karla,Jones,417-48-5257,1,15,2013-11-11 13:15:50.000000,False,503-02-4730,WB22-00562,2022-01-23 09:37:22.708311,,,,,,HIV,,,,True,received,2022-01-22 16:19:05.207497
P22-01843,Heather,Lewis,819-45-8372,2,14,2013-12-16 18:41:14.000000,True,426-58-5012,BP22-00628,2022-01-23 09:37:26.768258,,,,,,HIV,,,,True,received,2022-01-22 16:19:08.772835
P22-01863,Michael,Leon,086-62-2068,2,56,1983-12-21 04:48:20.000000,False,767-85-9656,WB22-00580,2022-01-23 09:37:30.175309,,,,,,HIV,,,,True,received,2022-01-22 16:19:11.491296
P22-01657,Julie,Hobbs,363-91-0701,3,77,2015-11-26 21:03:18.000000,False,197-97-0316,BP22-00570,2022-01-23 09:37:00.921579,,,,,,HIV,,,,True,received,2022-01-22 16:18:44.755310
P22-01661,Ryan,Taylor,079-26-7568,1,81,1992-12-25 08:52:08.000000,True,324-20-7971,BP22-00572,2022-01-23 09:37:01.471156,,,,,,HIV,,,,True,received,2022-01-22 16:18:45.324643
P22-01892,Kendra,Phillips,218-72-5432,2,43,1976-08-17 07:19:51.000000,True,830-56-2743,BP22-00637,2022-01-23 09:37:34.398382,,,,,,HIV,,,,True,received,2022-01-22 16:19:15.011628
P22-01810,Mark,Wallace,532-80-8632,3,13,2004-04-12 08:33:39.000000,False,872-12-7400,BP22-00621,2022-01-23 09:37:22.089849,,,,,,HIV,,,,True,received,2022-01-22 16:19:04.846154
P22-01700,Caitlin,Grimes,795-36-9911,2,35,1986-02-05 19:50:03.000000,False,610-95-9517,BP22-00586,2022-01-23 09:37:06.615760,,,,,,HIV,,,,True,received,2022-01-22 16:18:51.020607
P22-01713,Jeffrey,Sutton,194-03-8428,1,67,1999-09-26 12:24:37.000000,False,305-40-3609,BP22-00587,2022-01-23 09:37:07.619225,,,,,,HIV,,,,True,received,2022-01-22 16:18:53.053626
P22-01678,Charles,Adams,739-83-5741,2,58,2021-06-17 05:54:57.000000,False,129-70-5231,WB22-00519,2022-01-23 09:37:03.825048,,,,,,HIV,,,,True,received,2022-01-22 16:18:47.909639
P22-01719,Douglas,Palmer,406-91-4742,1,1,2005-11-08 15:02:39.000000,False,531-11-5185,WB22-00534,2022-01-23 09:37:08.356720,,,,,,HIV,,,,True,received,2022-01-22 16:18:53.517147
P22-01747,Erin,Lee,544-22-9667,2,47,1984-03-24 03:39:43.000000,False,248-12-5159,WB22-00544,2022-01-23 09:37:12.217387,,,,,,HIV,,,,True,received,2022-01-22 16:18:56.798286
P22-01803,Amanda,Moreno,153-06-5356,2,44,1988-07-08 01:51:34.000000,False,536-02-0529,BP22-00616,2022-01-23 09:37:20.857138,,,,,,HIV,,,,True,received,2022-01-22 16:19:03.700780
P22-01751,Daniel,Cordova,686-14-8990,2,49,2018-01-21 07:07:57.000000,True,313-90-7268,BP22-00595,2022-01-23 09:37:12.565491,,,,,,HIV,,,,True,received,2022-01-22 16:18:57.172598
P22-01795,Alec,Jones,545-23-7944,1,54,2007-05-18 06:08:50.000000,False,046-24-0268,BP22-00614,2022-01-23 09:37:19.358581,,,,,,HIV,,,,True,received,2022-01-22 16:19:02.350545
P22-01686,Mary,Wallace,399-58-4653,2,83,1991-12-16 12:46:43.000000,False,167-04-7257,BP22-00579,2022-01-23 09:37:04.351926,,,,,,HIV,,,,True,received,2022-01-22 16:18:48.724247
P22-01694,Brian,Ryan,356-96-1544,2,19,2007-04-01 03:54:05.000000,True,821-88-6165,BP22-00583,2022-01-23 09:37:05.605357,,,,,,HIV,,,,True,received,2022-01-22 16:18:50.065870
P22-01793,Brittney,Hood,586-52-2769,1,72,1975-04-11 23:53:42.000000,False,652-52-5767,BP22-00613,2022-01-23 09:37:19.044651,,,,,,HIV,,,,True,received,2022-01-22 16:19:02.256461
P22-01647,Jessica,Smith,165-07-2680,1,79,2002-05-19 23:50:51.000000,False,763-06-7084,BP22-00565,2022-01-23 09:36:59.643522,,,,,,HIV,,,,True,received,2022-01-22 16:18:43.447506
P22-01666,Sean,Wilson,072-35-6993,3,27,1984-04-16 16:03:28.000000,False,719-67-8933,WB22-00516,2022-01-23 09:37:02.113526,,,,,,HIV,,,,True,received,2022-01-22 16:18:45.976401
P22-01708,Sheila,Meyer,165-84-3477,3,45,1985-11-10 23:35:31.000000,True,355-93-3402,WB22-00527,2022-01-23 09:37:07.110876,,,,,,HIV,,,,True,received,2022-01-22 16:18:52.311695
P22-01675,Kelly,Yang,611-25-6067,1,38,1971-07-31 04:16:42.000000,True,864-69-7902,BP22-00577,2022-01-23 09:37:03.394918,,,,,,HIV,,,,True,received,2022-01-22 16:18:47.279271
P22-01910,Elizabeth,Walsh,806-63-0307,1,63,2004-09-23 15:30:08.000000,False,626-78-8591,WB22-00592,2022-01-23 09:37:36.728368,,,,,,HIV,,,,True,received,2022-01-22 16:19:17.378882
P22-01788,James,Stanley,795-70-3681,2,71,1995-03-10 19:56:44.000000,False,776-13-7939,BP22-00611,2022-01-23 09:37:18.283334,,,,,,HIV,,,,True,received,2022-01-22 16:19:01.843608
P22-01936,Victor,Lawson,879-65-9925,1,29,2020-10-15 21:08:13.000000,True,660-13-3050,BP22-00648,2022-01-23 09:37:40.780266,,,,,,HIV,,,,True,received,2022-01-22 16:19:20.564916
P22-01797,John,Griffin,696-26-5303,3,28,1989-01-28 01:19:16.000000,True,028-82-2442,WB22-00558,2022-01-23 09:37:19.789434,,,,,,HIV,,,,True,received,2022-01-22 16:19:02.640240
P22-01826,Connie,Cherry,751-74-5748,2,24,1980-06-19 14:25:14.000000,False,667-86-5847,WB22-00567,2022-01-23 09:37:24.506782,,,,,,HIV,,,,True,received,2022-01-22 16:19:06.767288
P22-01809,Scott,Ramirez,050-65-9001,1,3,2003-06-04 21:11:34.000000,True,607-38-6658,BP22-00620,2022-01-23 09:37:21.875830,,,,,,HIV,,,,True,received,2022-01-22 16:19:04.673012
P22-01836,Craig,Thomas,199-28-7041,1,9,2016-01-11 06:39:25.000000,True,867-42-6711,WB22-00572,2022-01-23 09:37:25.823281,,,,,,HIV,,,,True,received,2022-01-22 16:19:07.765709
P22-01712,Heather,Vargas,564-52-7047,1,8,1974-12-20 13:35:14.000000,True,879-25-7553,WB22-00531,2022-01-23 09:37:07.696533,,,,,,HIV,,,,True,received,2022-01-22 16:18:53.112205
P22-01813,Jessica,Barnett,346-43-4290,1,74,1997-08-03 21:22:46.000000,True,786-18-3410,BP22-00622,2022-01-23 09:37:22.604663,,,,,,HIV,,,,True,received,2022-01-22 16:19:05.204878
P22-01818,Jason,Campos,099-83-5922,1,8,1976-04-25 19:39:29.000000,False,034-24-3038,BP22-00623,2022-01-23 09:37:23.127532,,,,,,HIV,,,,True,received,2022-01-22 16:19:05.384742
P22-01764,Megan,Miller,671-24-4539,2,71,2008-05-15 19:19:15.000000,False,810-12-4834,BP22-00602,2022-01-23 09:37:14.793975,,,,,,HIV,,,,True,received,2022-01-22 16:18:58.616989
P22-01817,Danielle,Williams,386-96-9511,2,19,2001-09-07 02:21:14.000000,True,274-92-7238,WB22-00564,2022-01-23 09:37:23.025329,,,,,,HIV,,,,True,received,2022-01-22 16:19:05.366028
P22-01853,David,Long,305-97-9473,3,18,1978-11-05 14:43:01.000000,True,651-21-1145,BP22-00629,2022-01-23 09:37:28.488250,,,,,,HIV,,,,True,received,2022-01-22 16:19:10.158517
P22-01876,Nathan,Holloway,128-63-2549,2,75,1995-09-29 19:06:28.000000,False,106-05-2155,BP22-00633,2022-01-23 09:37:32.302520,,,,,,HIV,,,,True,received,2022-01-22 16:19:13.212144
P22-01900,Lisa,Vasquez,509-24-5017,1,57,2014-07-22 16:50:22.000000,True,075-74-4336,WB22-00586,2022-01-23 09:37:35.415957,,,,,,HIV,,,,True,received,2022-01-22 16:19:16.152419
P22-01890,Andrew,Jenkins,464-10-5945,2,71,2005-12-18 01:04:32.000000,False,303-79-0699,BP22-00636,2022-01-23 09:37:34.299839,,,,,,HIV,,,,True,received,2022-01-22 16:19:14.954390
P22-01927,Christina,Martinez,201-56-3379,1,79,2006-12-27 12:45:06.000000,False,689-35-4693,WB22-00600,2022-01-23 09:37:39.521201,,,,,,HIV,,,,True,received,2022-01-22 16:19:19.426482
P22-01977,Nicholas,Jones,475-45-2230,1,53,1970-03-02 10:21:04.000000,False,582-97-0440,WB22-00621,2022-01-23 09:37:47.250045,,,,,,HIV,,,,True,received,2022-01-22 16:19:25.414309
P22-01912,Rachel,Cohen,490-39-7212,3,14,2016-05-12 00:34:48.000000,False,845-13-3593,WB22-00593,2022-01-23 09:37:36.927750,,,,,,HIV,,,,True,received,2022-01-22 16:19:17.594567
P22-01941,Gary,Francis,863-11-1821,3,11,2009-02-01 15:19:42.000000,True,484-02-0756,WB22-00603,2022-01-23 09:37:41.525503,,,,,,HIV,,,,True,received,2022-01-22 16:19:20.997259
P22-01950,Julia,Stanley,096-59-6000,3,3,1973-03-31 11:41:46.000000,False,546-10-6450,WB22-00607,2022-01-23 09:37:43.004462,,,,,,HIV,,,,True,received,2022-01-22 16:19:22.100603
P22-01954,Marco,Carroll,137-01-5271,1,51,2004-04-11 17:37:24.000000,False,293-16-2341,BP22-00651,2022-01-23 09:37:43.677236,,,,,,HIV,,,,True,received,2022-01-22 16:19:22.567013
P22-01956,Lee,Oliver,251-86-3507,1,17,1977-02-27 16:08:42.000000,False,892-66-8223,BP22-00654,2022-01-23 09:37:44.289618,,,,,,HIV,,,,True,received,2022-01-22 16:19:22.923375
P22-01960,James,Olson,672-36-5002,2,80,1997-10-21 13:00:51.000000,True,436-89-3417,BP22-00655,2022-01-23 09:37:44.483162,,,,,,HIV,,,,True,received,2022-01-22 16:19:23.336754
P22-02004,Penny,Smith,831-42-6933,2,50,2005-12-19 10:30:07.000000,True,400-38-0898,WB22-00628,2022-01-23 09:37:50.507492,,,,,,HIV,,,,True,received,2022-01-22 16:19:28.219101
P22-02011,Amanda,Wright,638-31-2765,1,50,1976-01-28 11:31:55.000000,False,599-57-2240,BP22-00667,2022-01-23 09:37:51.384782,,,,,,HIV,,,,True,received,2022-01-22 16:19:29.086244
P22-01988,Carol,Howell,503-53-7001,1,17,2002-12-04 14:25:37.000000,False,733-40-9196,WB22-00624,2022-01-23 09:37:48.667370,,,,,,HIV,,,,True,received,2022-01-22 16:19:26.612127
P22-01957,Ronald,Jenkins,483-77-4293,2,77,1971-08-22 15:15:19.000000,True,134-22-4139,BP22-00653,2022-01-23 09:37:44.188475,,,,,,HIV,,,,True,received,2022-01-22 16:19:22.862851
P22-02032,Angela,Faulkner,077-92-3044,3,87,2019-03-10 10:14:53.000000,False,729-28-3011,BP22-00675,2022-01-23 09:37:54.868959,,,,,,HIV,,,,True,received,2022-01-22 16:19:31.651327
P22-01962,Nicholas,Herrera,157-01-1744,1,57,1980-12-15 04:29:12.000000,False,707-95-8570,WB22-00612,2022-01-23 09:37:44.884495,,,,,,HIV,,,,True,received,2022-01-22 16:19:23.452428
P22-01969,Hannah,Parker,890-48-6638,3,40,1977-10-13 01:31:11.000000,True,573-62-3694,WB22-00615,2022-01-23 09:37:45.906949,,,,,,HIV,,,,True,received,2022-01-22 16:19:24.289172
P22-133536,Melissa,Patterson,388-35-5905,2,8,2005-02-18 19:42:32.000000,True,755-52-4626,WB22-43886,,,,,,,HIV,,,,True,received,2022-01-23 10:07:10.235313
P22-01999,Kelly,Martinez,353-89-4661,3,11,2020-03-13 22:26:52.000000,True,126-94-1563,WB22-00627,2022-01-23 09:37:49.865977,,,,,,HIV,,,,True,received,2022-01-22 16:19:27.613135
P22-02010,Stephanie,Morris,233-84-6870,3,22,1982-11-16 18:19:22.000000,False,667-14-1733,BP22-00665,2022-01-23 09:37:51.067306,,,,,,HIV,,,,True,received,2022-01-22 16:19:28.795886
P22-02026,Erik,Ramos,283-83-3350,3,85,1975-03-20 03:15:58.000000,False,774-75-7018,WB22-00632,2022-01-23 09:37:53.752460,,,,,,HIV,,,,True,received,2022-01-22 16:19:30.982608
P22-133527,Kenneth,Monroe,720-32-9078,1,67,1972-06-03 16:05:38.000000,True,477-09-0214,BP22-43578,,,,,,,HIV,,,,True,received,2022-01-23 10:07:07.643027
P22-02011,Amanda,Wright,638-31-2765,1,50,1976-01-28 11:31:55.000000,False,599-57-2240,BP22-00666,2022-01-23 09:37:51.278722,,,,,,HIV,,,,True,received,2022-01-22 16:19:28.998412
P22-133525,Philip,Bautista,727-54-3806,3,43,1974-10-02 06:29:40.000000,False,611-29-8798,BP22-43576,,,,,,,HIV,,,,True,received,2022-01-23 10:07:07.224519
P22-133525,Philip,Bautista,727-54-3806,3,43,1974-10-02 06:29:40.000000,False,611-29-8798,BP22-43577,,,,,,,HIV,,,,True,received,2022-01-23 10:07:07.625112
P22-133537,Crystal,Stafford,383-38-9169,1,48,2015-12-06 04:52:41.000000,False,239-60-9192,WB22-43885,,,,,,,HIV,,,,True,received,2022-01-23 10:07:09.949655
P22-133543,Daniel,Garcia,769-34-6519,2,60,1976-07-23 09:36:41.000000,True,116-55-4619,WB22-43891,,,,,,,HIV,,,,True,received,2022-01-23 10:07:11.509296
